RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Please rank the Star Wars films in order of preference with 1 being your favorite film in the franchise and 6 being your least favorite film.,"Please state whether you view the following characters favorably, unfavorably, or are unfamiliar with him/her.",Han Solo,Luke Skywalker,Anakin Skywalker,Obi Wan Kenobi,Emporor Palpatine,Darth Vader,Lando Calrissian,Boba Fett,C-3P0,R2 D2,Jar Jar Binks,Padme Amidala,Yoda,Which character shot first?,Gender,Age,Household Income,Education
3288499757,No,,,,,,,,,,,,,,,,,,Female,> 60,"$25,000 - $49,999",High school degree
3288498715,Yes,Yes,1.0,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Greedo,Female,30-44,,Some college or Associate degree
3288497532,No,,,,,,,,,,,,,,,,,,Female,30-44,"$50,000 - $99,999",Graduate degree
3288497228,Yes,Yes,1.0,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Very favorably,Han,Male,45-60,"$100,000 - $149,999",Graduate degree
3288497010,No,,,,,,,,,,,,,,,,,,Female,45-60,"$150,000+",Graduate degree
3288493077,Yes,No,1.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Han,Female,45-60,,Bachelor degree
3288492006,Yes,No,3.0,Somewhat favorably,Somewhat favorably,Very favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Somewhat favorably,Unfamiliar (N/A),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,don't understand,Female,18-29,"$25,000 - $49,999",Some college or Associate degree
3288484535,Yes,Yes,3.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat unfavorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Very unfavorably,Unfamiliar (N/A),Very favorably,Greedo,Male,45-60,"$100,000 - $149,999",Graduate degree
3288482717,Yes,Yes,4.0,Very favorably,Very favorably,Very favorably,Somewhat unfavorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Somewhat unfavorably,Somewhat favorably,Very favorably,Han,Female,18-29,"$50,000 - $99,999",Bachelor degree
3288482581,Yes,Yes,5.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Very favorably,Very favorably,don't understand,Male,30-44,"$50,000 - $99,999",Some college or Associate degree
3288482369,Yes,No,1.0,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Greedo,Female,18-29,"$25,000 - $49,999",Some college or Associate degree
3288479368,Yes,Yes,4.0,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat unfavorably,Somewhat unfavorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Somewhat favorably,Very favorably,Greedo,Female,45-60,,Bachelor degree
3288479074,No,,,,,,,,,,,,,,,,,,Female,> 60,"$0 - $24,999",Some college or Associate degree
3288477753,Yes,No,1.0,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very unfavorably,Unfamiliar (N/A),Neither favorably nor unfavorably (neutral),don't understand,Male,45-60,"$100,000 - $149,999",Bachelor degree
3288476971,Yes,Yes,6.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Very favorably,don't understand,Female,30-44,"$50,000 - $99,999",Graduate degree
3288472373,No,,,,,,,,,,,,,,,,,,Male,> 60,"$0 - $24,999",Some college or Associate degree
3288471192,No,,,,,,,,,,,,,,,,,,Male,45-60,,Bachelor degree
3288469670,No,,,,,,,,,,,,,,,,,,Female,18-29,,High school degree
3288469047,Yes,No,4.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,don't understand,Male,> 60,"$50,000 - $99,999",Graduate degree
3288460192,Yes,,,,,,,,,,,,,,,,,,,,,
3288459190,Yes,No,1.0,Somewhat favorably,Somewhat unfavorably,Somewhat unfavorably,Somewhat unfavorably,Somewhat favorably,Unfamiliar (N/A),Somewhat favorably,Unfamiliar (N/A),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Neither favorably nor unfavorably (neutral),don't understand,Female,18-29,,Graduate degree
3288458873,Yes,,,,,,,,,,,,,,,,,,,,,
3288456946,Yes,Yes,4.0,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Greedo,Female,45-60,,Graduate degree
3288455900,Yes,,,,,,,,,,,,,,,,,,,,,
3288453555,Yes,No,1.0,Very favorably,Very favorably,Very unfavorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Greedo,Male,> 60,"$50,000 - $99,999",Graduate degree
3288446700,Yes,No,3.0,Somewhat favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,don't understand,Male,45-60,"$150,000+",Graduate degree
3288446529,Yes,Yes,4.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat unfavorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,don't understand,Male,> 60,"$50,000 - $99,999",Bachelor degree
3288445926,Yes,No,6.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Somewhat favorably,Very favorably,don't understand,Female,45-60,"$50,000 - $99,999",High school degree
3288444784,Yes,Yes,5.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat unfavorably,Very favorably,,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Male,> 60,,Graduate degree
3288442728,Yes,Yes,3.0,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Somewhat favorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Very favorably,Very favorably,Very favorably,Very favorably,Greedo,Female,30-44,"$50,000 - $99,999",Graduate degree
3288436226,No,,,,,,,,,,,,,,,,,,Female,> 60,,Bachelor degree
3288432395,No,,,,,,,,,,,,,,,,,,Female,45-60,"$50,000 - $99,999",Some college or Associate degree
3288429451,Yes,Yes,6.0,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Somewhat unfavorably,Somewhat unfavorably,Very favorably,Very favorably,Somewhat unfavorably,Somewhat favorably,Very favorably,Han,Female,18-29,"$0 - $24,999",Some college or Associate degree
3288429390,No,,,,,,,,,,,,,,,,,,Male,30-44,"$50,000 - $99,999",Bachelor degree
3288429092,Yes,Yes,6.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very unfavorably,Unfamiliar (N/A),Very favorably,Greedo,Female,> 60,"$50,000 - $99,999",Some college or Associate degree
3288428243,Yes,Yes,4.0,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,don't understand,Female,45-60,"$100,000 - $149,999",Graduate degree
3288425859,Yes,No,3.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,don't understand,Female,30-44,"$50,000 - $99,999",Graduate degree
3288423088,No,,,,,,,,,,,,,,,,,,Male,45-60,"$100,000 - $149,999",Graduate degree
3288423045,Yes,No,2.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,don't understand,Female,45-60,"$0 - $24,999",Bachelor degree
3288421819,No,,,,,,,,,,,,,,,,,,Female,> 60,"$0 - $24,999",Some college or Associate degree
3288420798,Yes,No,3.0,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,don't understand,Female,18-29,"$25,000 - $49,999",Some college or Associate degree
3288417782,Yes,No,3.0,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Greedo,,,,
3288417641,Yes,Yes,4.0,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,,Very favorably,Very unfavorably,Neither favorably nor unfavorably (neutral),Somewhat unfavorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,don't understand,Female,18-29,"$25,000 - $49,999",Graduate degree
3288416959,Yes,No,5.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,,Somewhat unfavorably,Very favorably,Somewhat unfavorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Female,> 60,,Bachelor degree
3288415166,Yes,No,5.0,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Han,Male,45-60,"$100,000 - $149,999",Graduate degree
3288414025,Yes,Yes,5.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Greedo,Female,30-44,"$50,000 - $99,999",Bachelor degree
3288413441,Yes,Yes,6.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat unfavorably,Somewhat favorably,Unfamiliar (N/A),Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Very favorably,Very favorably,don't understand,Female,18-29,"$150,000+",Some college or Associate degree
3288410348,Yes,No,3.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Unfamiliar (N/A),Neither favorably nor unfavorably (neutral),Very favorably,Greedo,Female,30-44,,Graduate degree
3288410073,No,,,,,,,,,,,,,,,,,,Female,30-44,"$150,000+",Graduate degree
3288408698,Yes,Yes,4.0,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Very favorably,Han,Male,45-60,"$25,000 - $49,999",Bachelor degree
3288402717,No,,,,,,,,,,,,,,,,,,Female,45-60,,Graduate degree
3288402643,Yes,Yes,6.0,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,Very favorably,Somewhat unfavorably,Very unfavorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat unfavorably,Han,Female,> 60,"$25,000 - $49,999",Bachelor degree
3288402592,Yes,Yes,2.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Greedo,Female,> 60,,High school degree
3288402511,Yes,Yes,5.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,Han,Female,30-44,,Bachelor degree
3288401681,Yes,No,1.0,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,don't understand,Female,> 60,,Some college or Associate degree
3288401136,Yes,Yes,1.0,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Han,Female,45-60,"$50,000 - $99,999",Graduate degree
3288398062,Yes,No,2.0,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),don't understand,Female,45-60,"$0 - $24,999",High school degree
3288396374,Yes,No,1.0,Very favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,don't understand,Male,> 60,"$50,000 - $99,999",Some college or Associate degree
